house,avg_weekly_packs,avg_weekly_spend,avg_weekly_vol,shops,brands,max_spend,min_spend,prop_promo_price,prop_promo_units,avg_weekly_visits,cust_type
781053,1,2.29,0.1001,1,1,2.29,2.29,0,0,1,Light
781061,1.25,2.724,0.329495,3,2,4.45,0.5,0.28,0,1,Heavy
781065,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
781066,1.23076923076923,6.59461538461538,0.284492307692308,2,1,7.48,3.97,0.625,0,1,Heavy
781068,1,3.02,0.1001,2,2,3.3,2.74,0,0,1,Light
781071,1,2.685,0.112575,1,1,2.75,2.49,0.25,0,1,Light
781079,1.5,4.07333333333333,0.29985,1,2,3.5,2.47,1,0,1,Heavy
781085,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
781091,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
781094,1,4.10777777777778,0.2999,1,2,4.97,4,0.444444444444444,0,1,Heavy
781107,2.5,6,0.25025,1,1,3,0,0.4,0.6,1,Heavy
781114,2,5.94,0.3798,1,1,2.97,2.97,0,0,1,Heavy
781125,1.75,6.1225,0.3124,1,1,4.99,0,0.571428571428571,0.428571428571429,1,Heavy
781134,1,2.5,0.095,1,1,2.5,2.5,1,0,1,Light
781144,1.33333333333333,3.465,0.233266666666667,2,1,3,2,0,0.5,1,Heavy
781145,1,2.32833333333333,0.0682833333333333,3,3,3.5,1.97,0.666666666666667,0,1,Light
781149,1,4.45375,0.2624,2,1,5,3.98,0.5,0,1,Heavy
781150,1,3.24,0.22495,1,1,3.98,2.5,1,0,1,Heavy
781151,1,2.83333333333333,0.1001,1,1,3,2.5,0.666666666666667,0,1,Light
781153,2.2,1.298,0.24018,1,1,1.79,0.47,0,0,1,Heavy
781154,1,3.45571428571429,0.1001,2,2,4.19,3,0.714285714285714,0,1,Light
781155,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
781159,1,2.31181818181818,0.115445454545455,1,5,3.5,1.99,1,0,1,Light
781161,1,1.87,0.1001,2,1,1.99,1.75,0,0,1,Light
781179,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
781180,1,2,0.0499,1,1,2,2,1,0,1,Light
781196,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
781201,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
781204,1.05555555555556,5.06555555555556,0.316561111111111,1,2,5.89,3.98,0.526315789473684,0,1,Heavy
781207,1.4,5.694,0.28792,1,3,5,3,0.714285714285714,0,1,Heavy
781210,1,4,0.2999,1,1,4,4,1,0,1,Heavy
781224,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
781232,1,3.25,0.1001,1,1,3.25,3.25,0,0,1,Light
781235,1,1.55,0.0999,1,1,1.55,1.55,0,0,1,Light
781240,1.54545454545455,7.62545454545455,0.336227272727273,2,1,7.48,0,0.294117647058824,0.352941176470588,1,Heavy
781241,1,2,0.0601,1,1,2,2,1,0,1,Light
781252,1.5,4.9725,0.272391666666667,1,1,4,2.97,0.555555555555556,0,1.16666666666667,Heavy
781253,4.81818181818182,17.1163636363636,0.760172727272727,3,2,5.89,1.64,0.30188679245283,0.452830188679245,1.09090909090909,Heavy
781254,1,4.5,0.2406,1,1,5,3,1,0,1,Heavy
781273,1.25,4.2775,0.2586375,2,3,5,2.5,0.8,0,1,Heavy
781274,2.38461538461538,6.64923076923077,0.247707692307692,4,2,4,1.99,0.67741935483871,0,1.30769230769231,Heavy
781291,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
781312,1,3,0.1001,1,1,3,3,1,0,1,Light
781313,1.66666666666667,4.99333333333333,0.349933333333333,1,1,5,0,0.4,0.6,1,Heavy
781317,2.2,4.65,0.05941,1,2,4,2,0.818181818181818,0,1,Light
781319,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
781325,1,3.5,0.095,1,1,3.5,3.5,0,0,1,Light
781340,1.2,2.936,0.2299,3,2,4.99,1.59,0.0833333333333333,0,1,Heavy
781341,1.25,3.4775,0.062375,2,1,2.99,1.99,0.4,0,1,Light
781343,1,3.1625,0.32505,1,2,4.45,1.75,0.75,0,1,Heavy
781344,1,1.49666666666667,0.0833666666666667,1,3,2,0.5,0.666666666666667,0,1,Light
781372,2,8.985,0.3998,1,1,5.99,0,0,0.75,1,Heavy
781379,1.5,5.875,0.29995,2,2,6,1.75,0.666666666666667,0,1,Heavy
781383,1,1.91166666666667,0.100066666666667,4,3,2.5,1.49,0.666666666666667,0,1,Light
781389,1.17241379310345,1.18965517241379,0.114751724137931,1,4,2.39,0.47,0.147058823529412,0,1,Light
781392,2,6.58,0.38,1,1,3.29,3.29,1,0,1,Heavy
781393,2,3.5,0.3,1,1,1.75,1.75,1,0,1,Heavy
781402,1,2.125,0.0201,1,1,2.25,2,0,0,1,Light
781410,1,3,0.095,1,1,3,3,1,0,1,Light
781412,2,6.98,0.3998,1,1,4.98,0,0.25,0.75,1,Heavy
781416,1,2,0.0799,1,1,2,2,1,0,1,Light
781420,1,2.75,0.096325,2,2,3,2,0.5,0,1,Light
781423,1,3.98,0.2999,1,1,3.98,3.98,1,0,1,Heavy
781425,1,1.65,0.0999,1,1,1.75,1.55,0,0,1,Light
781426,1,2,0.1001,1,1,2,2,1,0,1,Light
781435,1,4.198,0.2599,3,2,5,2,0.8,0,1,Heavy
781441,2,7.96,0.5998,1,1,3.98,3.98,1,0,1,Heavy
781448,1,5.66666666666667,0.366633333333333,1,1,8,4,1,0,1,Heavy
781478,1,1.5,0.1001,1,2,1.75,1,0,0,1,Light
781491,2,5.98,0.0998,1,1,2.99,2.99,0,0,1,Light
781508,1,2.698,0.09502,1,3,3,2,0.6,0,1,Light
781511,1,4.4675,0.2749,1,1,5,3.98,0.5,0,1,Heavy
781528,1,2,0.0799,1,1,2,2,1,0,1,Light
781529,1,3,0.0499,1,1,3,3,0,0,1,Light
781536,1,2.95,0.0499,1,1,2.95,2.95,1,0,1,Light
781554,1.2,3.968,0.23196,2,2,3.5,2.97,1,0,1,Heavy
781557,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
781567,1,3,0.1083,1,2,5,2,0.666666666666667,0,1,Light
781574,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
781575,1.14285714285714,4.83571428571429,0.259928571428571,3,3,10.99,2,0.9375,0,1,Heavy
781580,1,2.272,0.07996,3,2,3,1.99,1,0,1,Light
781582,1,2.81,0.0666333333333333,2,2,2.99,2.49,0.333333333333333,0,1,Light
781595,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
781597,1,3,0.1001,1,1,3,3,0,0,1,Light
781611,3.4,1.598,0.34034,1,1,0.47,0.47,0,0,1.2,Heavy
781617,1,5,0.2999,1,1,5,5,1,0,1,Heavy
781621,1,2,0.1001,1,1,2,2,1,0,1,Light
781626,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
781627,1,3.98,0.2999,1,1,3.98,3.98,1,0,1,Heavy
781631,2,3.98,0.0998,1,1,1.99,1.99,1,0,1,Light
781642,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
781646,1.33333333333333,5.68666666666667,0.291633333333333,1,1,5.12,3,1,0,1,Heavy
781650,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
781653,1,5,0.2999,1,1,5,5,1,0,1,Heavy
781654,1,2,0.1,1,1,2,2,1,0,1,Light
781658,1.22222222222222,4.31888888888889,0.277655555555556,1,2,5,1.75,0.636363636363636,0,1,Heavy
781664,1,1.33,0.1001,2,1,1.75,0.47,0,0,1,Light
781676,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
781677,1,5,0.2999,1,1,5,5,0,0,1,Heavy
781684,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
781690,1,2.698,0.09904,4,2,3.5,1.99,1,0,1,Light
781701,1,2.775,0.0994625,1,3,3.9,2,0.625,0,1,Light
781707,1,1.99,0.1001,1,1,1.99,1.99,1,0,1,Light
781718,1,1.745,0.075,1,2,1.99,1.5,0.5,0,1,Light
781721,1.33333333333333,6.16333333333333,0.266533333333333,3,1,5.99,0,0.625,0.375,1,Heavy
781722,2.18181818181818,5.11363636363636,0.239090909090909,1,2,5,2,0.875,0,1,Heavy
781745,1,4.995,0.2499,2,1,5,4.99,0.5,0,1,Heavy
781747,1,5,0.275,1,1,5,5,1,0,1,Heavy
781752,1.75,2.5825,0.250025,1,1,1.59,1.39,0,0,1,Heavy
781760,1,3.405,0.237425,2,2,5.99,2.8,0,0,1,Heavy
781764,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
781768,1.5,4.625,0.237475,2,1,5,0,0.5,0.5,1,Heavy
781777,1,4,0.2999,1,1,4,4,1,0,1,Heavy
781782,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
781793,1,1.99,0.0601,1,1,1.99,1.99,1,0,1,Light
781810,1.25,7.75,0.550075,1,1,7,3,0,0,1,Heavy
781813,1.21428571428571,4.55357142857143,0.246546428571429,2,3,5,2.8,0.852941176470588,0,1.03571428571429,Heavy
781818,1,6,0.2999,1,1,6,6,1,0,1,Heavy
781824,1,2,0.0499,1,1,2,2,1,0,1,Light
781825,2.28571428571429,7.28571428571429,0.364242857142857,1,1,4,3,1,0,1,Heavy
781837,1.5,4.5,0.2376,1,1,5,2,1,0,1,Heavy
781840,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
781844,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
781854,1,2.76666666666667,0.1001,2,1,3.9,2.5,0.833333333333333,0,1,Light
781855,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
781887,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
781896,1,2.59,0.095,1,1,2.59,2.59,1,0,1,Light
781904,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
781919,1,1.5,0.1001,1,1,1.5,1.5,0.5,0,1,Light
781947,2.66666666666667,8.368,0.333466666666667,3,2,3.79,1.49,0.4,0,1.06666666666667,Heavy
781957,2.5,9.75,0.6698,2,2,4,3,1,0,1,Heavy
781962,1,2.5,0.085,1,1,2.5,2.5,1,0,1,Light
781967,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
781972,2.33333333333333,6.66666666666667,0.333366666666667,1,1,4,2,0.857142857142857,0.142857142857143,1,Heavy
781973,1,2.49,0.1001,1,1,2.49,2.49,0,0,1,Light
781980,1,3,0.1001,1,1,3,3,1,0,1,Light
781991,1.5,5.32,0.25005,1,1,5,2.82,0,0,1,Heavy
781995,1.42857142857143,5.41142857142857,0.257057142857143,1,2,6.99,1.5,0.1,0,1,Heavy
782000,1,2.95,0.1001,1,1,2.95,2.95,0,0,1,Light
782003,1,1.99,0.1001,1,1,1.99,1.99,1,0,1,Light
782004,4,3.8,0.5002,1,2,2.3,0.5,0.25,0,1,Heavy
782008,1,3,0.095,1,1,3,3,1,0,1,Light
782010,2,9,0.3898,1,2,5,4,1,0,1,Heavy
782029,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
782030,1.375,3.86375,0.3248625,2,2,5,1.59,0.181818181818182,0.181818181818182,1,Heavy
782043,1,3.23,0.0967,2,2,3.94,2.75,0.666666666666667,0,1,Light
782045,1,1.65,0.1001,1,1,1.75,1.55,0,0,1,Light
782048,1.16666666666667,2.24833333333333,0.233216666666667,2,1,1.95,1.79,0,0,1,Heavy
782051,1,2.5,0.1,1,1,2.5,2.5,1,0,1,Light
782052,1,4.445,0.2999,2,1,4.89,4,1,0,1,Heavy
782063,1,5,0.2999,1,1,5,5,1,0,1,Heavy
782067,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
782068,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
782073,1,2.55,0.07485,1,2,3,2.1,0,0,1,Light
782075,1,4.4,0.23498,1,1,5,3,1,0,1,Heavy
782076,1,5,0.2999,1,1,5,5,1,0,1,Heavy
782079,1.09090909090909,4.94,0.280809090909091,3,2,5.79,2.5,0.916666666666667,0,1,Heavy
782081,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
782101,1,1.55,0.1001,1,1,1.55,1.55,0,0,1,Light
782116,2,6.5,0.2501,2,1,3.5,3,1,0,2,Heavy
782118,1,3.25,0.1001,1,1,3.25,3.25,0,0,1,Light
782121,1.14285714285714,4.84285714285714,0.2821,1,2,6.75,3,0.75,0,1,Heavy
782123,2,6,0.3,1,1,3,3,1,0,1,Heavy
782143,1,1.83333333333333,0.1001,2,2,2.5,1.5,0.666666666666667,0,1,Light
782151,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
782153,1,2,0.0601,1,1,2,2,0,0,1,Light
782158,1.5,4.25,0.24,2,2,3.25,2,1,0,1,Heavy
782169,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
782175,2.2,6.156,0.43978,2,1,2.8,2.79,0,0,1,Heavy
782176,1,5,0.2999,1,1,5,5,1,0,1,Heavy
782180,1,3.49,0.1001,1,1,3.49,3.49,0,0,1,Light
782181,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
782188,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
782194,2,8.08090909090909,0.872890909090909,2,2,4.45,1.5,0.136363636363636,0,1.36363636363636,Heavy
782210,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
782213,1,3.98,0.1001,1,1,3.98,3.98,0,0,1,Light
782235,1.5,6.4,0.34995,2,1,5,2.8,0.666666666666667,0,1,Heavy
782242,1,5.25,0.32505,1,2,6.75,3.75,0,0,1,Heavy
782251,1,1.575,0.1001,1,1,1.85,1.3,0,0,1,Light
782256,1,1.875,0.1001,1,2,2,1.75,0.5,0,1,Light
782258,2,3.58,0.3998,1,1,1.79,1.79,0,0,1,Heavy
782265,1,5.89,0.2999,1,1,5.89,5.89,0,0,1,Heavy
782269,2,7.745,0.412325,2,1,5.99,0,0.625,0.375,1,Heavy
782276,1.5,6.03333333333333,0.253577777777778,3,4,6,0,0.407407407407407,0.185185185185185,1.16666666666667,Heavy
782281,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
782288,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
782290,1,2.1,0.1001,1,1,2.1,2.1,0,0,1,Light
782292,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
782293,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
782299,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
782300,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
782311,1,2.98333333333333,0.233233333333333,2,2,5,1.95,0.666666666666667,0,1,Heavy
782320,1.18181818181818,3.68181818181818,0.263536363636364,1,1,7,1.5,0,0.153846153846154,1,Heavy
782337,1,2,0.085,1,1,2,2,1,0,1,Light
782340,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
782341,1,1.9225,0.090025,2,3,2.39,1.55,0.5,0,1,Light
782343,1,3,0.1001,1,1,3,3,1,0,1,Light
782349,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
782352,1.25,5.07,0.274975,4,2,5,2.5,0.8,0,1.25,Heavy
782360,1,1.75,0.1001,2,1,1.75,1.75,0,0,1,Light
782362,1,3,0.1,1,1,3,3,1,0,1,Light
782375,1,2.95,0.095,1,1,2.95,2.95,1,0,1,Light
782384,1,2.285,0.094975,3,4,3.75,1.39,0.5,0,1,Light
782397,1,5,0.2999,1,1,5,5,1,0,1,Heavy
782398,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
782424,1,1.67,0.0999,1,1,1.75,1.55,0,0,1,Light
782434,1,1.79,0.1001,1,1,1.79,1.79,0,0,1,Light
782439,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
782448,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
782462,1,2.165,0.0801,1,1,2.49,1.84,0.5,0,1,Light
782467,1,0.513333333333333,0.1001,2,1,0.6,0.47,0,0,1,Light
782476,1,2.25,0.095,1,1,2.25,2.25,1,0,1,Light
782484,3,4.23666666666667,0.3003,1,1,1.49,1.39,0.333333333333333,0,1,Heavy
782506,1.5,7.1,0.39735,3,2,7.45,0,0.333333333333333,0.5,1,Heavy
782511,1.28571428571429,5.56,0.314214285714286,3,2,6.75,2.15,0.555555555555556,0,1,Heavy
782525,1,3.2,0.1001,1,1,4,3,0.8,0,1,Light
782527,1,4.796,0.2799,1,1,5,4,0.8,0,1,Heavy
782537,1.5,3.5,0.083625,1,2,3,2,0.666666666666667,0,1,Light
782544,1,5.1425,0.2999,1,1,5.79,3.99,0.75,0,1,Heavy
782561,1,3.1,0.0994625,1,2,3.64,2.24,0.5,0,1,Light
782562,1,2,0.1001,1,1,2,2,1,0,1,Light
782563,1,3,0.095,1,1,3,3,1,0,1,Light
782572,1,3,0.1001,1,1,3,3,1,0,1,Light
782577,2,6.98,0.3998,1,1,3.49,3.49,1,0,1,Heavy
782588,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
782589,1.4,6.556,0.39986,1,1,5.79,3.99,0.928571428571429,0,1,Heavy
782616,1,4.89,0.2999,1,1,4.89,4.89,1,0,1,Heavy
782639,1,2.5,0.1,2,1,3,2,1,0,1,Light
782644,1,2,0.1001,1,1,2,2,1,0,1,Light
782645,1,3.05,0.1001,1,2,3.6,2.5,0.5,0,1,Light
782646,1,3,0.095,1,1,3,3,0,0,1,Light
782662,1,2.88,0.085,1,1,2.88,2.88,0,0,1,Light
782664,1,2.365,0.096325,2,2,3.59,1.89,0,0,1,Light
782688,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
782692,2,6.97,0.3998,2,1,4,2.97,1,0,2,Heavy
782695,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
782703,1,3,0.1,1,1,3,3,1,0,1,Light
782707,2.15384615384615,6.84615384615385,0.307723076923077,1,3,4.25,2,0.857142857142857,0,1,Heavy
782714,1,3,0.1001,1,1,3,3,1,0,1,Light
782717,2,4.34,0.0998,1,1,2.17,2.17,0,0,1,Light
782725,1,4.89,0.2999,1,1,4.89,4.89,0,0,1,Heavy
782733,1.33333333333333,5.37222222222222,0.26075,3,2,5,2.97,0.833333333333333,0,1.16666666666667,Heavy
782738,1,2.60714285714286,0.0979,1,4,3,2,1,0,1,Light
782743,1.33333333333333,5.2,0.27826,1,2,5,2.5,1,0,1,Heavy
782750,1,3.6,0.1001,1,1,3.6,3.6,0,0,1,Light
782755,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
782759,1,3.6,0.1001,1,1,3.6,3.6,0,0,1,Light
782761,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
782762,1,3.0875,0.095,1,1,3.5,2.95,0.75,0,1,Light
782788,1,2.5,0.1001,1,1,2.5,2.5,0,0,1,Light
782802,1,5,0.2999,1,1,5,5,1,0,1,Heavy
782805,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
782821,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
782824,1,2.25,0.10005,2,2,2.5,2,1,0,1,Light
782836,1,6,0.2999,1,1,6,6,1,0,1,Heavy
782842,2,3.3,0.27485,2,1,1.95,1.15,0,0,1,Heavy
782850,2,4.95,0.0998,1,2,2.95,2,0.5,0,1,Light
782866,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
782867,1,3,0.1,1,1,3,3,1,0,1,Light
782871,1.33333333333333,3.66666666666667,0.266533333333333,1,1,3,2.5,0,0.5,1,Heavy
782879,1,2.74,0.1001,1,1,2.74,2.74,0,0,1,Light
782893,1,4.945,0.2999,1,1,5.89,4,0.5,0,1,Heavy
782921,1,3.49,0.1001,1,1,3.49,3.49,0,0,1,Light
782922,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
782927,1,3,0.1001,1,1,3,3,1,0,1,Light
782942,1,4.03933333333333,0.293233333333333,1,2,5.32,1.95,0.266666666666667,0,1,Heavy
782950,1,2.76,0.1001,1,2,3.6,1.85,0.4,0,1,Light
782954,1,3,0.1001,1,1,3,3,1,0,1,Light
782956,1,3.266,0.11404,1,3,5,1.85,0.4,0,1,Light
782959,1,5.79,0.2999,1,1,5.79,5.79,1,0,1,Heavy
782962,1,2.49,0.1001,1,1,2.49,2.49,0,0,1,Light
782963,1,4.89,0.2999,1,1,4.89,4.89,0,0,1,Heavy
782969,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
782975,1,1.79,0.1001,1,1,1.79,1.79,0,0,1,Light
782979,1.15384615384615,4.29,0.250292307692308,3,5,6,1.59,0.666666666666667,0,1.07692307692308,Heavy
782989,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
783022,1,3,0.1001,1,1,3,3,1,0,1,Light
783025,1.08333333333333,1.7625,0.108441666666667,2,1,1.85,1.5,0.461538461538462,0,1,Light
783044,2.45454545454545,2.06272727272727,0.281990909090909,1,2,2.97,0.47,0.148148148148148,0,1,Heavy
783045,1,2,0.1,1,1,2,2,1,0,1,Light
783048,1,2.77,0.1001,2,1,2.8,2.75,0,0,1,Light
783056,1,2.58333333333333,0.1083,2,1,3.5,2,1,0,1,Light
783061,1,3,0.1,1,1,3,3,1,0,1,Light
783067,2.28571428571429,1.14285714285714,0.2288,1,1,0.5,0.5,0,0,1,Heavy
783071,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
783072,3.2,8.23,0.32032,2,1,3.65,2,0.375,0.5625,1,Heavy
783079,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
783091,1,3.5,0.1001,1,1,3.5,3.5,0,0,1,Light
783094,1,2.72571428571429,0.0914285714285714,3,1,3.58,2,0.857142857142857,0,1,Light
783099,1.25,2.495,0.062375,1,1,2,1.99,1,0,1,Light
783115,1,2.625,0.101666666666667,1,3,4,2,0.833333333333333,0,1,Light
783123,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
783125,1,3.745,0.2499,1,2,3.99,3.5,1,0,1,Heavy
783136,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
783144,1.11764705882353,4.08058823529412,0.227894117647059,2,2,5,1.59,0.842105263157895,0,1,Heavy
783148,1,2.17428571428571,0.113571428571429,2,2,3.58,1.75,0,0,1,Light
783161,1.33333333333333,5.33333333333333,0.266533333333333,2,1,4,4,1,0,1,Heavy
783167,1.5,2.385,0.29985,1,1,1.59,1.59,0,0,1,Heavy
783179,1,2.495,0.1001,2,2,3,1.99,0.5,0,1,Light
783196,1,3.5,0.1001,1,1,4,3,0.5,0,1,Light
783198,1.66666666666667,6.99666666666667,0.416533333333333,1,2,7,0,0.4,0.6,1,Heavy
783205,1,4.69714285714286,0.257042857142857,1,1,5,3.99,0.571428571428571,0,1,Heavy
783241,1,3.145,0.09755,1,2,3.29,3,1,0,1,Light
783248,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
783249,7,21.25,0.80775,2,1,4,2.5,1,0,1.5,Heavy
783251,1,1.57,0.1,2,1,1.75,1.39,0,0,1,Light
783257,1.5,3.24,0.07485,2,2,2.5,1.99,0.333333333333333,0,1,Light
783258,1,2,0.0499,1,1,2,2,1,0,1,Light
783265,1,3,0.1001,1,1,3,3,1,0,1,Light
783269,1,6.75,0.5001,1,1,6.75,6.75,0,0,1,Heavy
783270,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
783271,1,2.99,0.1001,1,1,2.99,2.99,1,0,1,Light
783282,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
783291,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
783298,5,9.75,0.9995,1,1,1.95,1.95,0,0,1,Heavy
783301,1,3.5,0.2499,2,1,4,3,1,0,1,Heavy
783305,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
783318,1,5,0.2999,1,1,5,5,1,0,1,Heavy
783338,3,7.5,0.3003,1,1,2.5,2.5,1,0,1,Heavy
783361,1,2.695,0.22495,1,2,2.9,2.49,0,0,1,Heavy
783366,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
783370,1,3.76666666666667,0.2667,1,1,7,2.15,0,0,1,Heavy
783371,2,9.78,0.5998,1,1,4.89,4.89,0,0,1.5,Heavy
783383,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
783387,1,2.5,0.09,2,1,3,2,0.666666666666667,0,1,Light
783413,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
783428,1,3.65,0.266566666666667,1,2,5,1.95,0.666666666666667,0,1,Heavy
783441,1,2.55,0.0974,1,2,3,2.1,0.5,0,1,Light
783444,1.16666666666667,5.65833333333333,0.233216666666667,3,1,5,4,0.714285714285714,0,1,Heavy
783446,1.5,6.5625,0.284875,2,1,5,3.25,1,0,1,Heavy
783460,1,5,0.2999,1,1,5,5,1,0,1,Heavy
783462,1.14285714285714,4.61714285714286,0.342742857142857,2,2,5.32,3.5,0.75,0,1,Heavy
783480,1,4.895,0.235,2,2,5.79,4,1,0,1,Heavy
783483,1,5,0.2999,1,1,5,5,1,0,1,Heavy
783490,1,2.74,0.1001,1,1,2.74,2.74,0,0,1,Light
783500,1,2.5,0.085,1,1,2.5,2.5,1,0,1,Light
783511,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
783542,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
783551,1,2,0.0499,1,1,2,2,1,0,1,Light
783561,1,3.28,0.1001,1,1,3.28,3.28,0,0,1,Light
783571,1.2,4.096,0.25498,3,2,5,1.5,0.833333333333333,0,1,Heavy
783584,2,3.9,0.3998,1,1,1.95,1.95,0,0,1,Heavy
783598,1,3,0.095,1,1,3,3,1,0,1,Light
783605,1,5.79,0.2999,1,1,5.79,5.79,1,0,1,Heavy
783608,1,1.5,0.1001,2,2,1.5,1.5,0.666666666666667,0,1,Light
783615,1,2.39,0.1,1,1,2.39,2.39,1,0,1,Light
783636,1,1.75,0.1001,2,1,1.75,1.75,0,0,1,Light
783650,1.16666666666667,4.26166666666667,0.274491666666667,2,3,5.32,1.5,0.785714285714286,0,1,Heavy
783659,1,2,0.1001,1,1,2,2,1,0,1,Light
783663,1,6.58,0.2999,1,1,7.45,6,0.6,0.2,1,Heavy
783688,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
783697,1,4.89,0.2999,1,1,4.89,4.89,0,0,1,Heavy
783706,1,4,0.25,1,1,4,4,1,0,1,Heavy
783712,1,3,0.095,1,1,3,3,1,0,1,Light
783719,2,7.98,0.3998,1,1,3.99,3.99,0,0,1,Heavy
783730,1.5,4.925,0.275,1,2,5,1.85,0.666666666666667,0,1,Heavy
783759,1,2,0.1001,2,1,2,2,1,0,1,Light
783761,4.33333333333333,15.8866666666667,0.8331,1,2,4,3.29,1,0,1,Heavy
783764,1,3,0.095,1,1,3,3,1,0,1,Light
783770,1,5,0.2999,1,1,5,5,1,0,1,Heavy
783783,1.25,5.25,0.26865,1,1,5,4,1,0,1,Heavy
783796,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
783798,1,1.625,0.1001,2,1,1.75,1.5,0.5,0,1,Light
783815,1.14285714285714,6,0.264185714285714,1,1,8,3,0.875,0,1,Heavy
783820,1,2,0.1001,1,1,2,2,1,0,1,Light
783848,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
783865,1,2,0.0601,1,1,2,2,1,0,1,Light
783880,1,3.07,0.1001,2,1,3.64,2.5,0.5,0,1,Light
783885,1,2.62,0.1001,1,1,2.62,2.62,1,0,1,Light
783889,1,2,0.0499,1,1,2,2,1,0,1,Light
783891,2.25,5.9475,0.250175,1,2,3,2.5,0,0.888888888888889,1.25,Heavy
783918,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
