"","house","brand_clean","brand_count"
"17345",743023,"Kenco",6
"17346",743026,"Douwe Egbert",1
"17347",743026,"Kenco",3
"17348",743030,"Kenco",1
"17349",743031,"Douwe Egbert",1
"17350",743034,"Kenco",4
"17351",743034,"Supermarket own",11
"17352",743041,"Nescafe",1
"17353",743054,"Carte Noire",1
"17354",743054,"Douwe Egbert",1
"17355",743054,"Other brands",2
"17356",743056,"Carte Noire",1
"17357",743056,"Douwe Egbert",19
"17358",743056,"Kenco",4
"17359",743056,"Other brands",4
"17360",743059,"Kenco",8
"17361",743059,"Nescafe",1
"17362",743064,"Kenco",5
"17363",743065,"Kenco",2
"17364",743065,"Nescafe",2
"17365",743065,"Supermarket own",7
"17366",743066,"Douwe Egbert",2
"17367",743073,"Douwe Egbert",1
"17368",743073,"Other brands",1
"17369",743081,"Nescafe",2
"17370",743082,"Nescafe",1
"17371",743083,"Kenco",1
"17372",743083,"Supermarket own",12
"17373",743093,"Nescafe",1
"17374",743093,"Supermarket own",1
"17375",743099,"Douwe Egbert",5
"17376",743103,"Nescafe",8
"17377",743109,"Carte Noire",4
"17378",743109,"Kenco",5
"17379",743109,"Nescafe",20
"17380",743110,"Douwe Egbert",1
"17381",743110,"Other brands",9
"17382",743116,"Supermarket own",8
"17383",743117,"Kenco",2
"17384",743118,"Douwe Egbert",4
"17385",743118,"Nescafe",4
"17386",743125,"Douwe Egbert",13
"17387",743132,"Other brands",1
"17388",743132,"Supermarket own",2
"17389",743133,"Carte Noire",1
"17390",743133,"Douwe Egbert",1
"17391",743133,"Kenco",3
"17392",743133,"Supermarket own",1
"17393",743134,"Other brands",1
"17394",743135,"Kenco",4
"17395",743135,"Supermarket own",1
"17396",743138,"Nescafe",3
"17397",743143,"Carte Noire",1
"17398",743143,"Douwe Egbert",1
"17399",743143,"Nescafe",14
"17400",743144,"Other brands",8
"17401",743144,"Supermarket own",4
"17402",743145,"Nescafe",29
"17403",743146,"Kenco",1
"17404",743149,"Supermarket own",6
"17405",743152,"Douwe Egbert",1
"17406",743154,"Kenco",10
"17407",743155,"Carte Noire",13
"17408",743155,"Supermarket own",2
"17409",743156,"Supermarket own",4
"17410",743159,"Nescafe",24
"17411",743159,"Supermarket own",2
"17412",743163,"Kenco",1
"17413",743163,"Supermarket own",3
"17414",743167,"Douwe Egbert",1
"17415",743167,"Kenco",1
"17416",743171,"Carte Noire",1
"17417",743171,"Nescafe",1
"17418",743171,"Supermarket own",3
"17419",743175,"Supermarket own",30
"17420",743176,"Nescafe",1
"17421",743179,"Kenco",1
"17422",743180,"Kenco",4
"17423",743192,"Kenco",3
"17424",743192,"Other brands",1
"17425",743193,"Douwe Egbert",20
"17426",743193,"Supermarket own",15
"17427",743207,"Douwe Egbert",7
"17428",743210,"Douwe Egbert",1
"17429",743210,"Kenco",2
"17430",743218,"Supermarket own",7
"17431",743221,"Supermarket own",1
"17432",743222,"Nescafe",1
"17433",743224,"Nescafe",11
"17434",743225,"Nescafe",3
"17435",743227,"Nescafe",1
"17436",743227,"Other brands",4
"17437",743229,"Nescafe",5
"17438",743240,"Nescafe",23
"17439",743241,"Kenco",1
"17440",743242,"Kenco",1
"17441",743246,"Nescafe",1
"17442",743251,"Carte Noire",19
"17443",743253,"Kenco",2
"17444",743253,"Supermarket own",1
"17445",743257,"Nescafe",5
"17446",743259,"Douwe Egbert",2
"17447",743259,"Kenco",2
"17448",743259,"Supermarket own",1
"17449",743262,"Douwe Egbert",3
"17450",743262,"Kenco",1
"17451",743262,"Other brands",2
"17452",743262,"Supermarket own",4
"17453",743266,"Carte Noire",3
"17454",743266,"Kenco",1
"17455",743266,"Supermarket own",1
"17456",743267,"Carte Noire",1
"17457",743267,"Douwe Egbert",3
"17458",743267,"Nescafe",2
"17459",743267,"Other brands",3
"17460",743268,"Nescafe",5
"17461",743270,"Nescafe",15
"17462",743274,"Douwe Egbert",9
"17463",743278,"Douwe Egbert",1
"17464",743278,"Kenco",3
"17465",743278,"Supermarket own",1
"17466",743280,"Supermarket own",2
"17467",743283,"Douwe Egbert",6
"17468",743286,"Douwe Egbert",1
"17469",743286,"Kenco",2
"17470",743286,"Nescafe",2
"17471",743287,"Kenco",4
"17472",743288,"Douwe Egbert",1
"17473",743288,"Nescafe",1
"17474",743289,"Nescafe",1
"17475",743292,"Supermarket own",15
"17476",743293,"Other brands",1
"17477",743296,"Nescafe",2
"17478",743298,"Nescafe",3
"17479",743305,"Carte Noire",2
"17480",743305,"Douwe Egbert",3
"17481",743305,"Other brands",1
"17482",743306,"Kenco",3
"17483",743306,"Nescafe",3
"17484",743307,"Supermarket own",2
"17485",743312,"Nescafe",10
"17486",743315,"Kenco",1
"17487",743320,"Douwe Egbert",3
"17488",743320,"Kenco",1
"17489",743320,"Nescafe",16
"17490",743320,"Other brands",3
"17491",743325,"Kenco",7
"17492",743330,"Douwe Egbert",3
"17493",743333,"Carte Noire",2
"17494",743341,"Douwe Egbert",3
"17495",743341,"Nescafe",1
"17496",743341,"Supermarket own",1
"17497",743342,"Kenco",1
"17498",743345,"Kenco",1
"17499",743345,"Nescafe",7
"17500",743352,"Nescafe",2
"17501",743352,"Other brands",1
"17502",743354,"Nescafe",1
"17503",743355,"Supermarket own",1
"17504",743360,"Douwe Egbert",10
"17505",743360,"Kenco",2
"17506",743360,"Supermarket own",3
"17507",743361,"Supermarket own",5
"17508",743362,"Nescafe",4
"17509",743362,"Supermarket own",1
"17510",743364,"Kenco",7
"17511",743364,"Nescafe",1
"17512",743367,"Douwe Egbert",4
"17513",743370,"Douwe Egbert",5
"17514",743370,"Nescafe",1
"17515",743375,"Douwe Egbert",9
"17516",743379,"Kenco",3
"17517",743384,"Nescafe",1
"17518",743384,"Supermarket own",9
"17519",743385,"Nescafe",1
"17520",743389,"Kenco",1
"17521",743399,"Kenco",1
"17522",743420,"Douwe Egbert",1
"17523",743421,"Douwe Egbert",1
"17524",743438,"Kenco",1
"17525",743450,"Supermarket own",3
"17526",743473,"Nescafe",1
"17527",743486,"Kenco",2
"17528",743486,"Other brands",1
"17529",743486,"Supermarket own",1
"17530",743493,"Supermarket own",1
"17531",743494,"Douwe Egbert",1
"17532",743494,"Nescafe",1
"17533",743494,"Other brands",1
"17534",743494,"Supermarket own",1
"17535",743539,"Kenco",2
"17536",743539,"Supermarket own",2
"17537",743551,"Douwe Egbert",5
"17538",743551,"Kenco",1
"17539",743551,"Nescafe",1
"17540",743551,"Supermarket own",1
"17541",743569,"Douwe Egbert",1
"17542",743575,"Nescafe",1
"17543",743576,"Kenco",2
"17544",743576,"Nescafe",1
"17545",743576,"Other brands",3
"17546",743576,"Supermarket own",2
"17547",743580,"Supermarket own",1
"17548",743582,"Nescafe",1
"17549",743593,"Supermarket own",1
"17550",743596,"Nescafe",1
"17551",743596,"Other brands",1
"17552",743599,"Supermarket own",5
"17553",743601,"Douwe Egbert",2
"17554",743601,"Nescafe",2
"17555",743604,"Kenco",1
"17556",743615,"Douwe Egbert",2
"17557",743615,"Nescafe",9
"17558",743619,"Supermarket own",1
"17559",743636,"Nescafe",6
"17560",743638,"Carte Noire",2
"17561",743638,"Douwe Egbert",2
"17562",743638,"Kenco",3
"17563",743638,"Nescafe",2
"17564",743643,"Kenco",6
"17565",743643,"Nescafe",2
"17566",743649,"Nescafe",5
"17567",743662,"Kenco",3
"17568",743663,"Nescafe",1
"17569",743665,"Kenco",8
"17570",743665,"Nescafe",4
"17571",743668,"Douwe Egbert",2
"17572",743668,"Nescafe",2
"17573",743680,"Douwe Egbert",3
"17574",743680,"Kenco",1
"17575",743697,"Carte Noire",1
"17576",743697,"Douwe Egbert",2
"17577",743697,"Kenco",2
"17578",743697,"Nescafe",2
"17579",743697,"Supermarket own",1
"17580",743719,"Carte Noire",2
"17581",743719,"Kenco",2
"17582",743719,"Nescafe",6
"17583",743719,"Other brands",2
"17584",743719,"Supermarket own",1
"17585",743739,"Douwe Egbert",8
"17586",743739,"Supermarket own",1
"17587",743740,"Douwe Egbert",2
"17588",743740,"Kenco",3
"17589",743740,"Nescafe",2
"17590",743745,"Carte Noire",1
"17591",743745,"Douwe Egbert",3
"17592",743745,"Other brands",4
"17593",743757,"Supermarket own",2
"17594",743762,"Carte Noire",1
"17595",743762,"Kenco",13
"17596",743762,"Nescafe",9
"17597",743769,"Kenco",2
"17598",743769,"Nescafe",2
"17599",743773,"Other brands",2
"17600",743807,"Supermarket own",36
"17601",743834,"Kenco",17
"17602",743834,"Other brands",7
"17603",743845,"Douwe Egbert",1
"17604",743845,"Kenco",1
"17605",743846,"Supermarket own",1
"17606",743847,"Carte Noire",1
"17607",743847,"Douwe Egbert",2
"17608",743847,"Nescafe",8
"17609",743851,"Kenco",4
"17610",743851,"Other brands",1
"17611",743862,"Kenco",1
"17612",743863,"Supermarket own",1
"17613",743869,"Douwe Egbert",2
"17614",743869,"Kenco",1
"17615",743869,"Nescafe",2
"17616",743870,"Douwe Egbert",2
"17617",743876,"Supermarket own",3
"17618",743891,"Supermarket own",1
"17619",743902,"Douwe Egbert",2
"17620",743911,"Douwe Egbert",2
"17621",743918,"Kenco",1
"17622",743919,"Kenco",17
"17623",743925,"Douwe Egbert",1
"17624",743940,"Douwe Egbert",2
"17625",743940,"Kenco",1
"17626",743940,"Nescafe",22
"17627",743944,"Nescafe",2
"17628",743946,"Supermarket own",2
"17629",743951,"Carte Noire",2
"17630",743951,"Douwe Egbert",3
"17631",743951,"Kenco",3
"17632",743951,"Nescafe",1
"17633",743951,"Other brands",3
"17634",743951,"Supermarket own",3
"17635",743955,"Douwe Egbert",1
"17636",743955,"Nescafe",16
"17637",743964,"Supermarket own",2
"17638",743967,"Douwe Egbert",2
"17639",743977,"Kenco",1
"17640",743977,"Nescafe",1
"17641",743978,"Supermarket own",1
"17642",743981,"Nescafe",5
"17643",743981,"Supermarket own",1
"17644",743984,"Kenco",3
"17645",743984,"Supermarket own",1
"17646",743985,"Kenco",11
"17647",743988,"Supermarket own",3
"17648",743989,"Kenco",6
"17649",743989,"Nescafe",1
"17650",743993,"Supermarket own",1
"17651",744007,"Nescafe",1
"17652",744007,"Supermarket own",21
"17653",744011,"Supermarket own",1
"17654",744032,"Nescafe",4
"17655",744033,"Nescafe",2
"17656",744033,"Supermarket own",7
"17657",744038,"Douwe Egbert",1
"17658",744038,"Kenco",1
"17659",744059,"Supermarket own",2
"17660",744062,"Kenco",2
"17661",744062,"Supermarket own",1
"17662",744069,"Kenco",4
"17663",744076,"Nescafe",1
"17664",744082,"Supermarket own",9
"17665",744084,"Supermarket own",1
"17666",744088,"Kenco",3
"17667",744095,"Douwe Egbert",1
"17668",744095,"Other brands",2
"17669",744095,"Supermarket own",3
"17670",744106,"Nescafe",1
"17671",744113,"Supermarket own",1
"17672",744115,"Supermarket own",1
"17673",744123,"Nescafe",1
"17674",744128,"Kenco",4
"17675",744129,"Carte Noire",5
"17676",744129,"Douwe Egbert",1
"17677",744129,"Kenco",5
"17678",744129,"Nescafe",10
"17679",744129,"Supermarket own",1
"17680",744143,"Douwe Egbert",2
"17681",744143,"Kenco",2
"17682",744145,"Douwe Egbert",1
"17683",744145,"Supermarket own",1
"17684",744154,"Douwe Egbert",1
"17685",744154,"Kenco",1
"17686",744154,"Nescafe",1
"17687",744154,"Supermarket own",1
"17688",744160,"Douwe Egbert",1
"17689",744160,"Nescafe",10
"17690",744164,"Douwe Egbert",2
"17691",744174,"Supermarket own",1
"17692",744181,"Supermarket own",13
"17693",744197,"Douwe Egbert",1
"17694",744197,"Supermarket own",1
"17695",744201,"Nescafe",3
"17696",744202,"Nescafe",3
"17697",744202,"Other brands",1
"17698",744202,"Supermarket own",2
"17699",744203,"Douwe Egbert",1
"17700",744212,"Supermarket own",1
"17701",744214,"Supermarket own",4
"17702",744235,"Carte Noire",1
"17703",744235,"Douwe Egbert",1
"17704",744235,"Other brands",1
"17705",744235,"Supermarket own",1
"17706",744244,"Kenco",2
"17707",744244,"Nescafe",14
"17708",744249,"Supermarket own",1
"17709",744255,"Carte Noire",1
"17710",744255,"Douwe Egbert",1
"17711",744255,"Kenco",6
"17712",744255,"Supermarket own",2
"17713",744258,"Nescafe",3
"17714",744258,"Other brands",2
"17715",744260,"Kenco",1
"17716",744263,"Kenco",1
"17717",744263,"Nescafe",8
"17718",744263,"Other brands",1
"17719",744263,"Supermarket own",6
"17720",744282,"Supermarket own",2
"17721",744289,"Douwe Egbert",15
"17722",744299,"Kenco",2
"17723",744301,"Douwe Egbert",1
"17724",744303,"Carte Noire",1
"17725",744303,"Douwe Egbert",14
"17726",744303,"Kenco",4
"17727",744305,"Supermarket own",3
"17728",744309,"Douwe Egbert",2
"17729",744309,"Supermarket own",1
"17730",744310,"Nescafe",5
"17731",744310,"Supermarket own",4
"17732",744314,"Supermarket own",2
"17733",744315,"Nescafe",2
"17734",744320,"Douwe Egbert",5
"17735",744320,"Kenco",10
"17736",744320,"Nescafe",3
"17737",744322,"Nescafe",1
"17738",744325,"Carte Noire",2
"17739",744325,"Douwe Egbert",4
"17740",744325,"Kenco",1
"17741",744326,"Douwe Egbert",2
"17742",744326,"Kenco",1
"17743",744326,"Nescafe",2
"17744",744326,"Supermarket own",2
"17745",744330,"Supermarket own",13
"17746",744340,"Douwe Egbert",1
"17747",744340,"Kenco",4
"17748",744340,"Nescafe",1
"17749",744345,"Supermarket own",5
"17750",744347,"Other brands",1
"17751",744347,"Supermarket own",2
"17752",744353,"Kenco",15
"17753",744353,"Other brands",1
"17754",744355,"Douwe Egbert",1
"17755",744355,"Other brands",1
"17756",744359,"Carte Noire",1
"17757",744360,"Carte Noire",1
"17758",744360,"Kenco",1
"17759",744360,"Nescafe",1
"17760",744363,"Supermarket own",2
"17761",744379,"Carte Noire",7
"17762",744379,"Kenco",8
"17763",744379,"Nescafe",2
"17764",744382,"Supermarket own",1
"17765",744385,"Kenco",14
"17766",744385,"Nescafe",4
"17767",744385,"Supermarket own",1
"17768",744392,"Carte Noire",8
"17769",744392,"Nescafe",17
"17770",744401,"Nescafe",6
"17771",744401,"Supermarket own",3
"17772",744403,"Carte Noire",3
"17773",744413,"Carte Noire",1
"17774",744413,"Douwe Egbert",1
"17775",744413,"Kenco",1
"17776",744413,"Supermarket own",5
"17777",744421,"Carte Noire",3
"17778",744421,"Kenco",3
"17779",744422,"Douwe Egbert",4
"17780",744422,"Supermarket own",5
"17781",744424,"Kenco",1
"17782",744427,"Kenco",7
"17783",744427,"Supermarket own",1
"17784",744428,"Nescafe",1
"17785",744433,"Kenco",1
"17786",744439,"Nescafe",3
"17787",744439,"Supermarket own",12
"17788",744444,"Nescafe",3
"17789",744452,"Carte Noire",9
"17790",744455,"Nescafe",1
"17791",744460,"Carte Noire",1
"17792",744460,"Nescafe",1
"17793",744460,"Other brands",3
"17794",744463,"Nescafe",5
"17795",744465,"Kenco",2
"17796",744465,"Supermarket own",4
"17797",744469,"Kenco",7
"17798",744471,"Kenco",1
"17799",744471,"Nescafe",13
"17800",744472,"Kenco",1
"17801",744473,"Kenco",6
"17802",744473,"Supermarket own",2
"17803",744483,"Nescafe",1
"17804",744496,"Douwe Egbert",3
"17805",744496,"Nescafe",4
"17806",744496,"Other brands",2
"17807",744497,"Nescafe",5
"17808",744498,"Douwe Egbert",2
"17809",744498,"Kenco",1
"17810",744498,"Nescafe",1
"17811",744498,"Supermarket own",1
"17812",744500,"Supermarket own",9
"17813",744503,"Douwe Egbert",10
"17814",744503,"Kenco",2
"17815",744503,"Nescafe",1
"17816",744504,"Douwe Egbert",1
"17817",744504,"Nescafe",4
"17818",744505,"Nescafe",24
"17819",744506,"Nescafe",1
"17820",744510,"Nescafe",1
"17821",744510,"Supermarket own",1
"17822",744512,"Douwe Egbert",1
"17823",744512,"Nescafe",5
"17824",744515,"Douwe Egbert",1
"17825",744515,"Nescafe",3
"17826",744518,"Other brands",1
"17827",744518,"Supermarket own",1
"17828",744521,"Nescafe",2
"17829",744523,"Supermarket own",10
"17830",744528,"Kenco",3
"17831",744528,"Supermarket own",2
"17832",744529,"Douwe Egbert",4
"17833",744529,"Supermarket own",2
"17834",744533,"Kenco",1
"17835",744533,"Nescafe",1
"17836",744535,"Carte Noire",1
"17837",744535,"Other brands",1
"17838",744539,"Douwe Egbert",1
"17839",744546,"Carte Noire",3
"17840",744546,"Nescafe",1
"17841",744546,"Supermarket own",12
"17842",744548,"Kenco",2
"17843",744552,"Douwe Egbert",3
"17844",744552,"Nescafe",12
"17845",744553,"Nescafe",4
"17846",744553,"Supermarket own",2
"17847",744563,"Supermarket own",19
"17848",744570,"Carte Noire",1
"17849",744579,"Supermarket own",1
"17850",744582,"Douwe Egbert",11
"17851",744582,"Kenco",10
"17852",744582,"Nescafe",2
"17853",744583,"Douwe Egbert",1
"17854",744583,"Kenco",1
"17855",744589,"Kenco",2
"17856",744595,"Douwe Egbert",6
"17857",744595,"Nescafe",3
"17858",744597,"Kenco",1
"17859",744597,"Supermarket own",5
"17860",744619,"Kenco",3
"17861",744619,"Nescafe",4
"17862",744619,"Other brands",1
"17863",744619,"Supermarket own",1
"17864",744621,"Supermarket own",6
"17865",744627,"Douwe Egbert",1
"17866",744627,"Kenco",1
"17867",744627,"Other brands",1
"17868",744635,"Nescafe",1
"17869",744645,"Nescafe",1
"17870",744652,"Supermarket own",3
"17871",744654,"Kenco",3
"17872",744654,"Nescafe",1
"17873",744664,"Supermarket own",5
"17874",744672,"Nescafe",1
"17875",744673,"Douwe Egbert",4
"17876",744673,"Kenco",4
"17877",744673,"Nescafe",36
"17878",744673,"Other brands",6
"17879",744674,"Nescafe",1
"17880",744675,"Carte Noire",1
"17881",744675,"Douwe Egbert",2
"17882",744675,"Kenco",1
"17883",744675,"Other brands",1
"17884",744698,"Nescafe",1
"17885",744699,"Kenco",2
"17886",744703,"Douwe Egbert",2
"17887",744703,"Kenco",1
"17888",744706,"Carte Noire",1
"17889",744706,"Douwe Egbert",4
"17890",744706,"Kenco",6
"17891",744706,"Nescafe",1
"17892",744712,"Nescafe",3
"17893",744732,"Carte Noire",2
"17894",744732,"Nescafe",13
"17895",744736,"Supermarket own",27
"17896",744739,"Douwe Egbert",1
"17897",744739,"Supermarket own",1
"17898",744743,"Douwe Egbert",2
"17899",744744,"Kenco",1
"17900",744746,"Carte Noire",1
"17901",744746,"Supermarket own",4
"17902",744747,"Nescafe",2
"17903",744747,"Supermarket own",1
"17904",744748,"Kenco",5
"17905",744758,"Carte Noire",1
"17906",744758,"Nescafe",4
"17907",744760,"Douwe Egbert",1
"17908",744760,"Other brands",8
"17909",744761,"Nescafe",1
"17910",744763,"Supermarket own",1
"17911",744766,"Kenco",1
"17912",744771,"Douwe Egbert",1
"17913",744776,"Supermarket own",1
"17914",744779,"Supermarket own",2
"17915",744780,"Nescafe",10
"17916",744782,"Nescafe",3
"17917",744782,"Supermarket own",2
"17918",744785,"Kenco",2
"17919",744785,"Nescafe",1
"17920",744786,"Douwe Egbert",2
"17921",744788,"Supermarket own",1
"17922",744789,"Kenco",1
"17923",744793,"Douwe Egbert",1
"17924",744793,"Nescafe",9
"17925",744797,"Nescafe",14
"17926",744799,"Kenco",2
"17927",744805,"Nescafe",3
"17928",744805,"Supermarket own",1
"17929",744806,"Supermarket own",12
"17930",744807,"Supermarket own",6
"17931",744809,"Supermarket own",3
"17932",744811,"Nescafe",3
"17933",744813,"Douwe Egbert",2
"17934",744813,"Kenco",1
"17935",744815,"Nescafe",5
"17936",744818,"Supermarket own",53
"17937",744821,"Other brands",1
"17938",744822,"Supermarket own",2
"17939",744824,"Other brands",2
"17940",744825,"Douwe Egbert",1
"17941",744829,"Supermarket own",1
"17942",744830,"Supermarket own",8
"17943",744833,"Nescafe",1
"17944",744833,"Other brands",1
"17945",744833,"Supermarket own",1
"17946",744834,"Supermarket own",2
"17947",744837,"Douwe Egbert",3
"17948",744838,"Nescafe",5
"17949",744841,"Kenco",8
"17950",744847,"Kenco",1
"17951",744853,"Supermarket own",6
"17952",744854,"Kenco",9
"17953",744863,"Douwe Egbert",1
"17954",744863,"Kenco",2
"17955",744863,"Supermarket own",1
"17956",744864,"Carte Noire",1
"17957",744864,"Nescafe",4
"17958",744867,"Nescafe",3
"17959",744897,"Kenco",2
"17960",744902,"Supermarket own",1
"17961",744909,"Carte Noire",2
"17962",744909,"Kenco",8
"17963",744909,"Nescafe",1
"17964",744909,"Supermarket own",2
"17965",744932,"Kenco",1
"17966",744932,"Nescafe",1
"17967",744940,"Nescafe",2
"17968",744946,"Douwe Egbert",5
"17969",744950,"Nescafe",4
"17970",744953,"Supermarket own",23
"17971",744957,"Supermarket own",1
"17972",744959,"Douwe Egbert",2
"17973",744959,"Kenco",1
"17974",744959,"Nescafe",1
"17975",744959,"Supermarket own",2
"17976",744962,"Nescafe",1
"17977",744970,"Kenco",1
"17978",744970,"Supermarket own",1
"17979",744973,"Kenco",2
"17980",744977,"Supermarket own",1
"17981",744990,"Nescafe",1
"17982",745000,"Supermarket own",13
"17983",745005,"Supermarket own",2
"17984",745012,"Nescafe",3
"17985",745036,"Nescafe",3
"17986",745036,"Supermarket own",2
"17987",745049,"Nescafe",1
"17988",745054,"Supermarket own",4
"17989",745089,"Douwe Egbert",2
"17990",745089,"Kenco",1
"17991",745105,"Nescafe",3
"17992",745106,"Carte Noire",1
"17993",745106,"Douwe Egbert",1
"17994",745106,"Kenco",5
"17995",745106,"Nescafe",1
"17996",745106,"Other brands",1
"17997",745106,"Supermarket own",2
"17998",745110,"Douwe Egbert",3
"17999",745110,"Kenco",2
"18000",745110,"Supermarket own",10
"18001",745113,"Supermarket own",2
"18002",745117,"Supermarket own",16
