"","house","shop_desc_clean","brand_count"
"22077",763557,"morrisons",16
"22078",763560,"morrisons",3
"22079",763563,"tesco",1
"22080",763566,"asda",2
"22081",763572,"aldi & lidl",4
"22082",763572,"asda",2
"22083",763572,"morrisons",21
"22084",763572,"sainsburys",2
"22085",763572,"tesco",9
"22086",763574,"morrisons",2
"22087",763574,"sainsburys",1
"22088",763574,"tesco",2
"22089",763576,"morrisons",1
"22090",763577,"asda",1
"22091",763581,"tesco",1
"22092",763586,"asda",2
"22093",763586,"sainsburys",1
"22094",763600,"tesco",8
"22095",763602,"tesco",1
"22096",763604,"asda",12
"22097",763607,"morrisons",1
"22098",763609,"asda",4
"22099",763618,"asda",2
"22100",763625,"aldi & lidl",1
"22101",763627,"asda",1
"22102",763627,"sainsburys",2
"22103",763636,"aldi & lidl",3
"22104",763637,"morrisons",23
"22105",763642,"asda",2
"22106",763642,"morrisons",1
"22107",763643,"tesco",2
"22108",763646,"morrisons",1
"22109",763651,"tesco",2
"22110",763656,"morrisons",2
"22111",763662,"tesco",1
"22112",763671,"tesco",1
"22113",763681,"sainsburys",3
"22114",763690,"aldi & lidl",1
"22115",763690,"tesco",6
"22116",763691,"aldi & lidl",1
"22117",763691,"sainsburys",1
"22118",763691,"tesco",2
"22119",763694,"asda",3
"22120",763707,"tesco",3
"22121",763711,"tesco",2
"22122",763714,"asda",10
"22123",763715,"tesco",25
"22124",763720,"tesco",13
"22125",763724,"asda",1
"22126",763727,"morrisons",1
"22127",763730,"morrisons",1
"22128",763730,"tesco",3
"22129",763732,"tesco",1
"22130",763734,"asda",1
"22131",763746,"asda",1
"22132",763757,"asda",1
"22133",763757,"morrisons",1
"22134",763757,"sainsburys",1
"22135",763757,"tesco",2
"22136",763780,"tesco",2
"22137",763783,"morrisons",2
"22138",763783,"tesco",5
"22139",763790,"morrisons",4
"22140",763792,"sainsburys",8
"22141",763796,"tesco",1
"22142",763797,"morrisons",7
"22143",763804,"aldi & lidl",3
"22144",763804,"tesco",2
"22145",763805,"sainsburys",1
"22146",763811,"morrisons",3
"22147",763811,"tesco",4
"22148",763812,"asda",1
"22149",763822,"asda",1
"22150",763822,"tesco",2
"22151",763825,"sainsburys",7
"22152",763833,"asda",15
"22153",763845,"asda",3
"22154",763850,"asda",2
"22155",763850,"sainsburys",1
"22156",763850,"tesco",1
"22157",763862,"sainsburys",7
"22158",763871,"asda",2
"22159",763871,"tesco",9
"22160",763872,"sainsburys",4
"22161",763874,"tesco",3
"22162",763877,"tesco",15
"22163",763880,"tesco",1
"22164",763896,"morrisons",1
"22165",763903,"morrisons",2
"22166",763904,"sainsburys",2
"22167",763907,"asda",1
"22168",763907,"tesco",1
"22169",763917,"aldi & lidl",4
"22170",763917,"asda",1
"22171",763917,"morrisons",17
"22172",763917,"tesco",28
"22173",763929,"aldi & lidl",2
"22174",763932,"morrisons",7
"22175",763933,"tesco",1
"22176",763944,"tesco",3
"22177",763945,"asda",2
"22178",763954,"morrisons",1
"22179",763961,"asda",5
"22180",763961,"morrisons",4
"22181",763962,"asda",1
"22182",763962,"tesco",1
"22183",763966,"aldi & lidl",3
"22184",763969,"aldi & lidl",4
"22185",763969,"asda",3
"22186",763969,"tesco",5
"22187",763972,"tesco",1
"22188",763975,"tesco",1
"22189",763976,"morrisons",12
"22190",763977,"morrisons",1
"22191",763977,"tesco",5
"22192",763978,"aldi & lidl",19
"22193",763978,"sainsburys",2
"22194",763978,"tesco",4
"22195",763980,"asda",3
"22196",763982,"aldi & lidl",1
"22197",763988,"tesco",2
"22198",763990,"asda",1
"22199",763995,"asda",1
"22200",763996,"tesco",20
"22201",763998,"tesco",1
"22202",764002,"morrisons",5
"22203",764003,"asda",4
"22204",764003,"sainsburys",2
"22205",764003,"tesco",1
"22206",764034,"tesco",5
"22207",764048,"sainsburys",2
"22208",764048,"tesco",1
"22209",764056,"morrisons",1
"22210",764078,"asda",2
"22211",764086,"asda",1
"22212",764086,"morrisons",10
"22213",764086,"tesco",6
"22214",764087,"sainsburys",4
"22215",764087,"tesco",3
"22216",764093,"morrisons",3
"22217",764093,"tesco",1
"22218",764099,"morrisons",7
"22219",764100,"asda",1
"22220",764100,"tesco",14
"22221",764104,"morrisons",1
"22222",764104,"sainsburys",7
"22223",764107,"morrisons",3
"22224",764118,"asda",9
"22225",764121,"morrisons",1
"22226",764126,"asda",4
"22227",764126,"sainsburys",2
"22228",764127,"morrisons",15
"22229",764128,"aldi & lidl",3
"22230",764128,"asda",7
"22231",764128,"tesco",5
"22232",764134,"aldi & lidl",1
"22233",764134,"tesco",21
"22234",764135,"tesco",4
"22235",764136,"asda",7
"22236",764136,"sainsburys",4
"22237",764137,"tesco",4
"22238",764145,"asda",4
"22239",764149,"tesco",1
"22240",764158,"aldi & lidl",1
"22241",764158,"tesco",9
"22242",764164,"morrisons",5
"22243",764167,"asda",1
"22244",764167,"tesco",2
"22245",764173,"tesco",5
"22246",764174,"asda",1
"22247",764174,"sainsburys",1
"22248",764174,"tesco",5
"22249",764183,"asda",1
"22250",764184,"tesco",5
"22251",764187,"sainsburys",1
"22252",764188,"asda",1
"22253",764193,"sainsburys",1
"22254",764193,"tesco",1
"22255",764195,"aldi & lidl",1
"22256",764195,"asda",4
"22257",764197,"aldi & lidl",1
"22258",764200,"asda",1
"22259",764205,"tesco",16
"22260",764207,"aldi & lidl",1
"22261",764207,"asda",1
"22262",764207,"morrisons",1
"22263",764207,"tesco",1
"22264",764216,"aldi & lidl",16
"22265",764218,"sainsburys",1
"22266",764222,"asda",17
"22267",764222,"tesco",5
"22268",764231,"asda",3
"22269",764232,"asda",1
"22270",764235,"tesco",9
"22271",764238,"morrisons",2
"22272",764238,"sainsburys",22
"22273",764240,"tesco",1
"22274",764241,"asda",4
"22275",764241,"morrisons",22
"22276",764243,"asda",1
"22277",764243,"morrisons",4
"22278",764243,"tesco",2
"22279",764244,"asda",1
"22280",764246,"asda",2
"22281",764246,"tesco",2
"22282",764249,"tesco",3
"22283",764252,"sainsburys",3
"22284",764252,"tesco",4
"22285",764258,"morrisons",1
"22286",764258,"tesco",1
"22287",764261,"morrisons",5
"22288",764275,"asda",1
"22289",764275,"tesco",2
"22290",764276,"tesco",3
"22291",764278,"morrisons",3
"22292",764280,"asda",1
"22293",764280,"tesco",1
"22294",764281,"sainsburys",13
"22295",764281,"tesco",30
"22296",764287,"tesco",1
"22297",764289,"sainsburys",7
"22298",764290,"sainsburys",1
"22299",764290,"tesco",1
"22300",764291,"tesco",3
"22301",764292,"tesco",2
"22302",764294,"morrisons",2
"22303",764300,"asda",5
"22304",764301,"tesco",1
"22305",764308,"asda",1
"22306",764308,"morrisons",1
"22307",764313,"tesco",11
"22308",764319,"asda",1
"22309",764319,"tesco",3
"22310",764320,"asda",1
"22311",764320,"sainsburys",2
"22312",764323,"asda",7
"22313",764324,"sainsburys",3
"22314",764324,"tesco",2
"22315",764326,"asda",3
"22316",764329,"asda",6
"22317",764329,"tesco",5
"22318",764332,"asda",1
"22319",764332,"morrisons",2
"22320",764340,"asda",13
"22321",764340,"morrisons",12
"22322",764340,"sainsburys",1
"22323",764341,"aldi & lidl",1
"22324",764341,"asda",1
"22325",764350,"sainsburys",1
"22326",764352,"tesco",1
"22327",764353,"asda",2
"22328",764353,"tesco",1
"22329",764355,"aldi & lidl",1
"22330",764357,"morrisons",2
"22331",764362,"asda",8
"22332",764363,"sainsburys",8
"22333",764363,"tesco",72
"22334",764367,"tesco",2
"22335",764372,"aldi & lidl",1
"22336",764372,"morrisons",1
"22337",764375,"aldi & lidl",1
"22338",764375,"tesco",2
"22339",764381,"sainsburys",1
"22340",764385,"asda",3
"22341",764389,"sainsburys",1
"22342",764396,"morrisons",5
"22343",764396,"sainsburys",1
"22344",764398,"tesco",6
"22345",764400,"tesco",2
"22346",764404,"tesco",1
"22347",764405,"morrisons",2
"22348",764407,"asda",2
"22349",764410,"asda",1
"22350",764410,"sainsburys",2
"22351",764410,"tesco",12
"22352",764414,"asda",1
"22353",764415,"morrisons",2
"22354",764415,"tesco",2
"22355",764417,"asda",1
"22356",764419,"asda",31
"22357",764419,"sainsburys",1
"22358",764421,"aldi & lidl",1
"22359",764424,"tesco",4
"22360",764427,"asda",5
"22361",764427,"tesco",2
"22362",764435,"morrisons",7
"22363",764437,"morrisons",1
"22364",764437,"sainsburys",1
"22365",764438,"aldi & lidl",1
"22366",764438,"asda",7
"22367",764438,"morrisons",6
"22368",764438,"tesco",20
"22369",764439,"aldi & lidl",2
"22370",764439,"asda",1
"22371",764439,"tesco",1
"22372",764441,"sainsburys",1
"22373",764441,"tesco",1
"22374",764443,"sainsburys",1
"22375",764443,"tesco",1
"22376",764445,"asda",1
"22377",764450,"morrisons",1
"22378",764452,"morrisons",6
"22379",764453,"sainsburys",1
"22380",764457,"asda",3
"22381",764458,"asda",4
"22382",764466,"morrisons",1
"22383",764466,"sainsburys",5
"22384",764469,"aldi & lidl",1
"22385",764469,"morrisons",1
"22386",764473,"asda",1
"22387",764473,"tesco",4
"22388",764475,"sainsburys",2
"22389",764477,"aldi & lidl",1
"22390",764477,"asda",1
"22391",764477,"sainsburys",2
"22392",764482,"asda",1
"22393",764486,"tesco",1
"22394",764487,"asda",5
"22395",764490,"asda",2
"22396",764491,"tesco",3
"22397",764496,"asda",3
"22398",764496,"morrisons",2
"22399",764496,"sainsburys",5
"22400",764500,"asda",6
"22401",764500,"tesco",19
"22402",764502,"tesco",6
"22403",764503,"morrisons",12
"22404",764507,"sainsburys",1
"22405",764507,"tesco",7
"22406",764510,"morrisons",11
"22407",764519,"sainsburys",10
"22408",764519,"tesco",9
"22409",764520,"morrisons",47
"22410",764524,"asda",2
"22411",764524,"morrisons",3
"22412",764524,"sainsburys",2
"22413",764525,"aldi & lidl",1
"22414",764525,"asda",5
"22415",764525,"tesco",18
"22416",764526,"sainsburys",19
"22417",764526,"tesco",3
"22418",764528,"asda",3
"22419",764535,"asda",18
"22420",764535,"tesco",5
"22421",764536,"morrisons",1
"22422",764540,"tesco",11
"22423",764543,"asda",7
"22424",764549,"morrisons",6
"22425",764550,"tesco",5
"22426",764551,"tesco",5
"22427",764552,"morrisons",4
"22428",764555,"tesco",21
"22429",764556,"asda",8
"22430",764556,"tesco",1
"22431",764558,"morrisons",1
"22432",764558,"tesco",2
"22433",764559,"morrisons",5
"22434",764572,"morrisons",29
"22435",764572,"tesco",1
"22436",764574,"aldi & lidl",3
"22437",764574,"asda",3
"22438",764574,"sainsburys",1
"22439",764576,"tesco",15
"22440",764577,"morrisons",2
"22441",764577,"sainsburys",2
"22442",764580,"sainsburys",1
"22443",764583,"morrisons",20
"22444",764585,"sainsburys",1
"22445",764585,"tesco",3
"22446",764587,"sainsburys",4
"22447",764591,"tesco",2
"22448",764594,"asda",6
"22449",764597,"morrisons",1
"22450",764604,"aldi & lidl",1
"22451",764604,"sainsburys",1
"22452",764606,"asda",6
"22453",764606,"morrisons",1
"22454",764607,"aldi & lidl",2
"22455",764607,"asda",18
"22456",764609,"tesco",2
"22457",764610,"asda",6
"22458",764614,"aldi & lidl",1
"22459",764614,"sainsburys",1
"22460",764614,"tesco",9
"22461",764615,"asda",2
"22462",764616,"aldi & lidl",2
"22463",764617,"asda",2
"22464",764620,"asda",2
"22465",764620,"morrisons",3
"22466",764623,"tesco",5
"22467",764626,"asda",16
"22468",764634,"asda",1
"22469",764634,"morrisons",3
"22470",764634,"tesco",2
"22471",764641,"morrisons",1
"22472",764641,"tesco",9
"22473",764644,"asda",2
"22474",764644,"sainsburys",1
"22475",764645,"asda",2
"22476",764646,"aldi & lidl",1
"22477",764646,"tesco",9
"22478",764653,"morrisons",4
"22479",764653,"sainsburys",2
"22480",764654,"morrisons",1
"22481",764663,"sainsburys",3
"22482",764672,"asda",3
"22483",764675,"aldi & lidl",1
"22484",764675,"tesco",4
"22485",764677,"tesco",5
"22486",764680,"morrisons",7
"22487",764682,"asda",1
"22488",764682,"morrisons",8
"22489",764682,"tesco",4
"22490",764684,"tesco",1
"22491",764685,"tesco",2
"22492",764692,"asda",4
"22493",764700,"asda",3
"22494",764700,"morrisons",2
"22495",764700,"sainsburys",2
"22496",764701,"sainsburys",2
"22497",764701,"tesco",7
"22498",764702,"sainsburys",4
"22499",764704,"asda",2
"22500",764705,"tesco",1
"22501",764713,"aldi & lidl",1
"22502",764713,"asda",23
"22503",764713,"sainsburys",3
"22504",764713,"tesco",7
"22505",764714,"asda",1
"22506",764715,"morrisons",1
"22507",764724,"aldi & lidl",6
"22508",764730,"sainsburys",3
"22509",764734,"sainsburys",5
"22510",764735,"asda",1
"22511",764735,"sainsburys",6
"22512",764738,"asda",12
"22513",764738,"morrisons",1
"22514",764739,"asda",3
"22515",764740,"asda",11
"22516",764740,"sainsburys",1
"22517",764744,"tesco",10
"22518",764745,"sainsburys",7
"22519",764748,"sainsburys",1
"22520",764750,"aldi & lidl",1
"22521",764754,"asda",1
"22522",764754,"morrisons",1
"22523",764754,"tesco",6
"22524",764756,"asda",6
"22525",764756,"morrisons",3
"22526",764756,"tesco",1
"22527",764758,"tesco",2
"22528",764759,"asda",1
"22529",764762,"tesco",1
"22530",764771,"aldi & lidl",5
"22531",764771,"morrisons",5
"22532",764774,"aldi & lidl",3
"22533",764774,"sainsburys",1
"22534",764780,"sainsburys",6
"22535",764780,"tesco",5
"22536",764781,"asda",1
"22537",764781,"sainsburys",7
"22538",764781,"tesco",3
"22539",764782,"asda",4
"22540",764790,"morrisons",4
"22541",764790,"sainsburys",1
"22542",764790,"tesco",31
"22543",764793,"asda",4
"22544",764793,"sainsburys",1
"22545",764794,"aldi & lidl",1
"22546",764794,"morrisons",6
"22547",764798,"asda",16
"22548",764798,"tesco",2
"22549",764799,"tesco",1
"22550",764804,"sainsburys",58
"22551",764814,"asda",13
"22552",764815,"tesco",1
"22553",764820,"asda",10
"22554",764825,"sainsburys",14
"22555",764828,"morrisons",1
"22556",764829,"aldi & lidl",25
"22557",764831,"asda",7
"22558",764831,"tesco",3
"22559",764835,"sainsburys",1
"22560",764838,"aldi & lidl",7
"22561",764838,"asda",2
"22562",764838,"tesco",2
"22563",764845,"tesco",2
"22564",764846,"sainsburys",1
"22565",764848,"asda",2
"22566",764848,"tesco",1
"22567",764849,"asda",2
"22568",764849,"morrisons",4
"22569",764850,"asda",1
"22570",764851,"tesco",1
"22571",764853,"aldi & lidl",4
"22572",764855,"morrisons",10
"22573",764857,"morrisons",13
"22574",764857,"tesco",1
"22575",764860,"asda",2
"22576",764860,"morrisons",1
"22577",764860,"tesco",7
"22578",764866,"asda",3
"22579",764866,"sainsburys",1
"22580",764866,"tesco",1
"22581",764870,"tesco",1
"22582",764882,"asda",3
"22583",764883,"tesco",12
"22584",764884,"morrisons",1
"22585",764888,"asda",10
"22586",764888,"tesco",3
"22587",764891,"sainsburys",23
"22588",764892,"tesco",8
"22589",764897,"tesco",1
"22590",764901,"aldi & lidl",3
"22591",764901,"asda",8
"22592",764901,"tesco",5
"22593",764902,"morrisons",11
"22594",764902,"sainsburys",3
"22595",764904,"asda",3
"22596",764904,"tesco",3
"22597",764910,"morrisons",3
"22598",764910,"tesco",20
"22599",764912,"tesco",2
"22600",764916,"asda",1
"22601",764916,"tesco",10
"22602",764921,"asda",6
"22603",764925,"asda",1
"22604",764925,"morrisons",1
"22605",764925,"sainsburys",1
"22606",764927,"morrisons",2
"22607",764927,"tesco",2
"22608",764931,"tesco",4
"22609",764932,"asda",5
"22610",764933,"morrisons",2
"22611",764934,"asda",1
"22612",764934,"sainsburys",1
"22613",764934,"tesco",2
"22614",764935,"sainsburys",1
"22615",764935,"tesco",1
"22616",764943,"sainsburys",3
"22617",764945,"asda",5
"22618",764945,"tesco",2
"22619",764946,"asda",1
"22620",764951,"sainsburys",14
"22621",764956,"asda",4
"22622",764957,"asda",16
"22623",764963,"asda",1
"22624",764963,"tesco",3
"22625",764970,"tesco",5
"22626",764973,"asda",4
"22627",764973,"morrisons",8
"22628",764973,"tesco",15
"22629",764976,"tesco",8
"22630",764979,"asda",16
"22631",764998,"sainsburys",1
"22632",765006,"asda",2
"22633",765007,"aldi & lidl",1
"22634",765007,"tesco",1
"22635",765009,"morrisons",8
"22636",765011,"tesco",4
"22637",765012,"asda",19
"22638",765015,"morrisons",2
"22639",765016,"asda",1
"22640",765019,"sainsburys",3
"22641",765019,"tesco",2
"22642",765020,"tesco",3
"22643",765021,"tesco",5
"22644",765023,"asda",8
"22645",765028,"sainsburys",4
"22646",765028,"tesco",2
"22647",765031,"asda",1
"22648",765031,"morrisons",1
"22649",765031,"sainsburys",2
"22650",765031,"tesco",1
"22651",765034,"tesco",5
"22652",765035,"asda",5
"22653",765035,"morrisons",1
"22654",765037,"asda",1
"22655",765037,"morrisons",2
"22656",765041,"asda",7
"22657",765041,"morrisons",2
"22658",765041,"tesco",3
"22659",765044,"tesco",12
"22660",765048,"asda",1
"22661",765048,"morrisons",1
"22662",765053,"tesco",1
"22663",765059,"morrisons",5
"22664",765060,"asda",2
"22665",765060,"morrisons",1
"22666",765060,"sainsburys",2
"22667",765060,"tesco",2
"22668",765063,"tesco",6
"22669",765064,"sainsburys",16
"22670",765066,"morrisons",4
"22671",765076,"aldi & lidl",9
"22672",765076,"morrisons",5
"22673",765076,"tesco",1
"22674",765079,"tesco",8
"22675",765083,"morrisons",1
"22676",765083,"tesco",4
"22677",765085,"morrisons",3
"22678",765088,"sainsburys",1
"22679",765091,"asda",4
"22680",765091,"sainsburys",1
"22681",765091,"tesco",11
"22682",765101,"asda",6
"22683",765104,"sainsburys",3
"22684",765109,"asda",1
"22685",765109,"tesco",1
"22686",765116,"aldi & lidl",17
"22687",765121,"asda",3
"22688",765121,"morrisons",8
"22689",765121,"sainsburys",1
"22690",765122,"sainsburys",4
"22691",765122,"tesco",1
"22692",765124,"tesco",4
"22693",765130,"morrisons",1
"22694",765135,"aldi & lidl",1
"22695",765135,"asda",1
"22696",765135,"sainsburys",3
"22697",765135,"tesco",9
"22698",765141,"asda",2
"22699",765141,"morrisons",1
"22700",765141,"sainsburys",1
"22701",765141,"tesco",1
"22702",765143,"sainsburys",1
"22703",765144,"asda",3
"22704",765144,"sainsburys",2
"22705",765146,"morrisons",1
"22706",765146,"sainsburys",2
"22707",765146,"tesco",2
"22708",765152,"aldi & lidl",1
"22709",765152,"sainsburys",1
"22710",765152,"tesco",3
"22711",765153,"asda",1
"22712",765153,"sainsburys",10
"22713",765154,"tesco",28
"22714",765157,"aldi & lidl",21
"22715",765164,"aldi & lidl",16
"22716",765164,"morrisons",1
"22717",765166,"morrisons",1
"22718",765177,"asda",11
"22719",765177,"tesco",3
"22720",765189,"asda",5
"22721",765189,"sainsburys",1
"22722",765193,"sainsburys",1
"22723",765198,"tesco",1
"22724",765200,"asda",1
"22725",765200,"sainsburys",7
"22726",765205,"asda",1
"22727",765205,"sainsburys",2
"22728",765205,"tesco",7
"22729",765212,"morrisons",1
"22730",765212,"tesco",1
"22731",765214,"morrisons",8
"22732",765218,"asda",1
"22733",765224,"sainsburys",1
"22734",765225,"asda",1
"22735",765231,"morrisons",16
"22736",765231,"tesco",1
"22737",765233,"aldi & lidl",1
"22738",765241,"morrisons",5
"22739",765245,"tesco",1
"22740",765246,"asda",3
"22741",765246,"tesco",3
"22742",765250,"asda",2
"22743",765250,"sainsburys",3
"22744",765250,"tesco",12
"22745",765261,"asda",3
"22746",765261,"morrisons",9
"22747",765262,"asda",1
"22748",765268,"asda",2
"22749",765268,"tesco",2
"22750",765273,"aldi & lidl",1
"22751",765273,"sainsburys",1
"22752",765274,"morrisons",1
"22753",765274,"sainsburys",1
"22754",765278,"tesco",5
"22755",765280,"asda",3
"22756",765280,"sainsburys",2
"22757",765281,"morrisons",1
"22758",765283,"asda",4
"22759",765287,"morrisons",1
"22760",765289,"morrisons",3
"22761",765289,"tesco",5
"22762",765294,"sainsburys",3
"22763",765294,"tesco",14
"22764",765297,"sainsburys",3
"22765",765297,"tesco",3
"22766",765303,"morrisons",1
"22767",765305,"asda",5
"22768",765305,"tesco",5
"22769",765312,"sainsburys",5
"22770",765323,"aldi & lidl",53
"22771",765328,"asda",1
"22772",765330,"asda",1
"22773",765330,"tesco",7
"22774",765337,"asda",1
"22775",765339,"morrisons",2
"22776",765339,"tesco",19
"22777",765341,"asda",4
"22778",765345,"asda",3
"22779",765345,"sainsburys",1
"22780",765356,"asda",9
"22781",765357,"morrisons",1
"22782",765362,"sainsburys",1
"22783",765363,"tesco",40
"22784",765367,"aldi & lidl",2
"22785",765378,"morrisons",2
"22786",765385,"tesco",1
"22787",765386,"asda",28
"22788",765386,"morrisons",3
"22789",765386,"tesco",30
